instrument,datetime,open,high,low,close,volume,long_signal,short_signal,bollinger inner,bollinger outer,ichimoku,stdev,CDLENGULFING,CDLEVENINGSTAR,CDLHAMMER,CDLMORNINGSTAR,CDLSHOOTINGSTAR
NZD_USD, 2017-02-20 02:00:00, 0.71712, 0.71787, 0.7170000000000001, 0.71764, 1438.0, False, True, 0.71984, 0.71984, 0.72033, 0.00235, 0.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-02-20 06:00:00, 0.71764, 0.71888, 0.71714, 0.71832, 1739.0, False, True, 0.71992, 0.71992, 0.71953, 0.00229, 0.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-02-20 10:00:00, 0.71833, 0.71886, 0.7178800000000001, 0.7187, 1249.0, False, True, 0.71998, 0.71998, 0.71929, 0.0022, 0.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-02-20 14:00:00, 0.7187, 0.71911, 0.71811, 0.71812, 878.0, False, True, 0.71997, 0.71997, 0.71879, 0.00217, 0.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-02-20 18:00:00, 0.71816, 0.7191, 0.71804, 0.71907, 3371.0, False, True, 0.72013, 0.72013, 0.71843, 0.00215, 0.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-02-20 22:00:00, 0.71906, 0.71908, 0.7155, 0.71612, 2911.0, False, True, 0.71992, 0.71992, 0.71768, 0.00212, 0.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-02-21 02:00:00, 0.71612, 0.71636, 0.7151, 0.71555, 1391.0, False, True, 0.71958, 0.71958, 0.71746, 0.00231, 0.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-02-21 06:00:00, 0.7155600000000001, 0.71626, 0.7133, 0.71341, 2406.0, False, True, 0.71908, 0.71908, 0.71656, 0.00259, 0.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-02-21 10:00:00, 0.71341, 0.7146600000000001, 0.7129800000000001, 0.7135199999999999, 2238.0, False, True, 0.7186, 0.7186, 0.71605, 0.00269, 0.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-02-21 14:00:00, 0.71353, 0.71675, 0.71334, 0.71632, 3441.0, False, True, 0.71828, 0.71828, 0.71605, 0.00257, 0.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-02-21 18:00:00, 0.71638, 0.7168, 0.716, 0.71618, 1468.0, False, True, 0.71805, 0.71805, 0.71605, 0.00242, 0.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-02-21 22:00:00, 0.71599, 0.71718, 0.71548, 0.71691, 2003.0, False, True, 0.71775, 0.71775, 0.71605, 0.00237, 100.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-02-22 02:00:00, 0.7169, 0.7175600000000001, 0.71612, 0.71612, 1055.0, False, True, 0.71749, 0.71749, 0.71604, 0.00213, 0.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-02-22 06:00:00, 0.71609, 0.71764, 0.71545, 0.71682, 3021.0, False, True, 0.71725, 0.71725, 0.71603, 0.00196, 0.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-02-22 10:00:00, 0.7168, 0.71724, 0.71568, 0.71568, 2654.0, False, True, 0.71701, 0.71701, 0.71531, 0.00177, 0.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-02-22 14:00:00, 0.7157, 0.7166, 0.7148800000000001, 0.71605, 4971.0, False, True, 0.71689, 0.71689, 0.71531, 0.00162, 0.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-02-22 18:00:00, 0.71604, 0.71992, 0.7146399999999999, 0.71902, 5298.0, False, True, 0.71686, 0.71686, 0.71645, 0.00165, 0.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-02-22 22:00:00, 0.71883, 0.7196, 0.71736, 0.71872, 2842.0, False, True, 0.71687, 0.71687, 0.71663, 0.0016, 0.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-02-23 02:00:00, 0.71867, 0.72168, 0.71822, 0.72118, 1704.0, False, True, 0.71703, 0.71703, 0.71816, 0.00181, 100.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-02-23 06:00:00, 0.72118, 0.7215699999999999, 0.7189300000000001, 0.72038, 3122.0, False, True, 0.71719, 0.71719, 0.71816, 0.00193, 0.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-02-23 10:00:00, 0.72038, 0.72338, 0.71926, 0.7230300000000001, 4676.0, False, True, 0.71746, 0.71746, 0.71901, 0.0023, 0.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-02-23 14:00:00, 0.72304, 0.72469, 0.72258, 0.72282, 4690.0, False, True, 0.71769, 0.71769, 0.71966, 0.00256, 0.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-02-23 18:00:00, 0.7228, 0.72342, 0.7225, 0.7230800000000001, 1592.0, False, True, 0.71791, 0.71791, 0.71966, 0.00281, 100.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-02-23 22:00:00, 0.72288, 0.7236600000000001, 0.72188, 0.72254, 2197.0, False, True, 0.71813, 0.71813, 0.71966, 0.00297, 0.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-02-24 02:00:00, 0.72253, 0.72304, 0.72136, 0.72234, 2256.0, False, True, 0.71829, 0.71829, 0.71966, 0.0031, 0.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-02-24 06:00:00, 0.72237, 0.72382, 0.7223, 0.72267, 2681.0, False, True, 0.71862, 0.71862, 0.72103, 0.00324, 0.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-02-24 10:00:00, 0.72268, 0.7232, 0.72018, 0.7205600000000001, 3767.0, False, True, 0.71887, 0.71887, 0.72145, 0.00322, -100.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-02-24 14:00:00, 0.7205699999999999, 0.72147, 0.71948, 0.71982, 5194.0, False, True, 0.71919, 0.71919, 0.72181, 0.00315, 0.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-02-24 18:00:00, 0.71986, 0.72013, 0.71926, 0.71967, 1823.0, False, True, 0.7195, 0.7195, 0.72198, 0.0029, 0.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-02-26 22:00:00, 0.71988, 0.7203, 0.71872, 0.71963, 3033.0, False, True, 0.71966, 0.71966, 0.72171, 0.0026, 0.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-02-27 02:00:00, 0.71964, 0.72097, 0.71896, 0.72014, 1896.0, False, True, 0.71986, 0.71986, 0.72127, 0.00251, 0.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-02-27 06:00:00, 0.72009, 0.72127, 0.71986, 0.7199, 2184.0, False, True, 0.72001, 0.72001, 0.72127, 0.00238, 0.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-02-27 10:00:00, 0.71992, 0.72072, 0.71904, 0.72046, 1845.0, False, True, 0.72023, 0.72023, 0.72127, 0.00229, 0.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-02-27 14:00:00, 0.72043, 0.72278, 0.72006, 0.72087, 4366.0, False, True, 0.72043, 0.72043, 0.72127, 0.00212, 0.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-02-27 18:00:00, 0.72088, 0.72104, 0.71868, 0.71891, 2424.0, False, True, 0.72059, 0.72059, 0.72094, 0.002, -100.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-02-27 22:00:00, 0.71944, 0.71944, 0.71791, 0.7186600000000001, 4316.0, False, True, 0.72072, 0.72072, 0.72035, 0.00176, 0.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-02-28 02:00:00, 0.7186600000000001, 0.72002, 0.7177, 0.71938, 4372.0, False, True, 0.72074, 0.72074, 0.72024, 0.00148, 0.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-02-28 06:00:00, 0.71938, 0.7197600000000001, 0.7182, 0.7188100000000001, 6821.0, False, True, 0.72074, 0.72074, 0.72024, 0.00149, 0.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-02-28 10:00:00, 0.7188100000000001, 0.72102, 0.71872, 0.7203, 7456.0, False, True, 0.7207, 0.7207, 0.72024, 0.00143, 0.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-02-28 14:00:00, 0.7203, 0.72378, 0.72006, 0.72272, 14789.0, False, True, 0.72082, 0.72082, 0.72074, 0.00149, 0.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-02-28 18:00:00, 0.72272, 0.7228, 0.71848, 0.71926, 12570.0, False, True, 0.72063, 0.72063, 0.72074, 0.00152, 0.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-02-28 22:00:00, 0.71911, 0.71949, 0.71441, 0.71622, 12602.0, False, True, 0.7203, 0.7203, 0.7191, 0.00171, 0.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-03-01 02:00:00, 0.71612, 0.7187600000000001, 0.71322, 0.71412, 19424.0, False, True, 0.71985, 0.71985, 0.7185, 0.00209, 0.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-03-01 06:00:00, 0.71412, 0.71486, 0.70998, 0.71316, 14612.0, False, True, 0.71938, 0.71938, 0.71688, 0.00243, 0.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-03-01 10:00:00, 0.71315, 0.7136399999999999, 0.71075, 0.7116899999999999, 11969.0, False, True, 0.71885, 0.71885, 0.71688, 0.00286, 0.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-03-01 14:00:00, 0.71168, 0.71433, 0.71144, 0.71382, 13082.0, False, True, 0.7184, 0.7184, 0.71688, 0.00296, 100.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-03-01 18:00:00, 0.7138, 0.7169399999999999, 0.7137600000000001, 0.71428, 8954.0, False, True, 0.71809, 0.71809, 0.71688, 0.00295, 0.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-03-01 22:00:00, 0.71425, 0.71512, 0.7112, 0.7139, 10818.0, False, True, 0.71779, 0.71779, 0.71688, 0.00304, 0.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-03-02 02:00:00, 0.71391, 0.7144199999999999, 0.71281, 0.71319, 5648.0, False, True, 0.71747, 0.71747, 0.71639, 0.00316, 0.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-03-02 06:00:00, 0.71324, 0.7137399999999999, 0.70962, 0.71, 11092.0, False, True, 0.71699, 0.71699, 0.71456, 0.00351, 0.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-03-02 10:00:00, 0.70998, 0.71109, 0.70839, 0.70872, 11023.0, False, True, 0.71642, 0.71642, 0.71358, 0.00388, 0.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-03-02 14:00:00, 0.70872, 0.7088800000000001, 0.7054, 0.7057, 12795.0, False, True, 0.71571, 0.71571, 0.71117, 0.00444, 0.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-03-02 18:00:00, 0.7057100000000001, 0.70704, 0.70502, 0.70613, 6886.0, False, True, 0.71499, 0.71499, 0.71098, 0.0048, 0.0, 0.0, 0.0, 0.0, 0.0
NZD_USD, 2017-03-02 22:00:00, 0.70636, 0.7066600000000001, 0.70433, 0.70516, 6679.0, False, True, 0.71421, 0.71421, 0.71063, 0.00511, -100.0, 0.0, 0.0, 0.0, 0.0
